selected_formula_row_id,PC1,PC2,PC3,local_stability
260,-0.826170897122268,0.5801895233604939,-0.6522522764895633,0.4321984163956727
261,0.2995706704126298,0.876000550808814,0.10090279892167045,0.3475200157545101
262,-0.5704427116464228,0.4146796215193993,0.10447245398314954,0.30405001097128165
263,0.2961616820176475,0.5769395952209981,-0.1230187203119259,0.18615116675460058
264,0.9254764597916434,0.1303654689009344,-0.1048518147455697,0.4632103614627407
265,0.3199995638081007,-0.3358842826029988,1.0309969167894888,0.2669329367508899
266,-0.1633510905293155,-0.6309712906015628,1.270367397220617,0.5524042374417188
267,-0.47293584575461367,0.6561057202371722,-0.5170904227741705,0.39272576350440636
268,0.207490973526346,0.38722217233133605,0.04043865905465806,0.1896992664861102
269,-0.6787312499442368,0.5796685315560919,-0.6586357899862889,0.3383490905428861
270,-0.6422658054299943,0.3579940989518767,-0.6712693737794907,0.34991858737516596
271,0.45042116200420484,0.8079001124131485,0.4233510820514035,0.47113300982516926
272,-0.4327156261231804,-0.09413876853936795,-0.2018470762967856,0.18449343495771636
273,0.7883148816449457,-0.44725207294953034,-0.5694824218115256,0.15422599609983595
274,1.103862468253546,-0.3444329691209104,-0.18713554279703165,0.39972311099365837
275,0.7091036223424101,0.6197772699596297,-0.08191714075929005,0.35563295404476963
276,-0.4506847276548859,0.194878296485738,-0.419505264280556,0.28645854292324235
277,0.6046287891279829,0.6893493439930487,0.12681298497856852,0.42102895484656205
278,0.44899311819159243,-0.28431019884268705,1.0763838825708882,0.4196849993630731
279,0.3885481561915072,-0.8409696944849462,-0.718813812597705,0.5990155988223625
280,0.2659287368179999,0.2844897808495118,0.7536175343799931,0.2682848468008221
281,0.23663237603530857,-0.6433082798259875,-0.8672256548254524,0.3255178822384215
282,-0.030099576221945902,-0.07622321889830276,0.3723389569195499,0.12175402629645446
283,-0.06501337682695285,0.5387433006795105,-0.4417819703145681,0.15595368887588992
284,0.6062928171641071,-0.8337636485221265,-0.0435129465055544,0.25077397839617305
285,0.5298867123720875,0.8439985889301631,-0.07213916938870629,0.5130384529618246
286,0.02631876314702765,-0.727868790450337,1.0293731600338916,0.33708377912322735
287,0.682076775722352,-0.17697734370636203,0.05914076454645335,0.16837694552665092
288,0.6792921971327432,-0.6807260331052416,-0.6582478664772199,0.48336266543163087
289,-0.1024409094909519,0.6911147678360492,0.6788977636875222,0.3906777590957543
290,-0.6166679278780928,0.6654355733748004,0.2217854742583206,0.24246089157864767
291,0.1071559071012592,0.7017719815704689,-0.08795057073956303,0.27028106175197725
292,0.15000396538090285,-0.4937618232376145,-0.5665805267541748,0.33706385890984614
293,-0.8598101265474212,0.15503533303056305,-0.06652407055906709,0.2526633803073856
294,0.24422290265221197,-0.9823015397211676,0.923179756468703,0.41040570375059987
295,-0.0583151173648105,-0.44677773318097785,1.2870802396054333,0.4485259374263891
